product_name,barcode,ingredients,calories,sugar,fat,proteins,saturated_fat,fibers,sodium
Kitkat mini chocolate coated wafer,8901058005233,"Sugar, Milk Solids. Fractionated vegetable Fat, Hydrogenated Vegetable fats, Refined Wheat flour (Maida), Cocoa solids (4.5%), Emulsifier (Soya lecithin), Yeast, Raising agent, Artificial (Vanilla flavouring substance, lodised salt, Flour treatment agent (516) and Nature Identical flavoring substance",438.0,35.1,24.8,6.4,5.91367850585084,5.869966118231777,348.7614334953196
Oreo Original,8992760221028,"wheat  flour, sugar, non-hydrogenated vegetable oil (palm), cocoa powder, fructose syrup, sodium bicarbonate (ins500), ammonium bicarbonate (ins503), corn starch, salt,  soy  lecithin (ins322), vanilla flavor,",471.0,39.9,21.7,3.62,14.607242644015646,14.73026738652516,258.5473541262634
Quaker oats,8901491103794,"ROLLED OAT FLAKES ALLERGEN ADVICE: MAY CONTAIN WHEAT, BARLEY.",407.0,1.8,9.5,11.8,10.50238330470168,13.391677017124442,189.86672586506697
Mountain dew 2ltr,8902080364343,"CARBONATED WATER, SUGAR, ACIDITY REGULATORS FLAVOUR INATURAL FLAVOURING SUBSTANCES, PRESERVATIVE (2 CAFFEINE (13 mg/100 g), STABILIZER (445), COLOUR (102)",49.0,12.3,13.53,7.3,13.28419345864424,14.407249278504088,56.43773688008959
Pepsi,8902080104581,Contains Caffeine,43.0,10.9,13.53,7.3,9.926532367651374,0.9000864711296719,374.6686196765607
Puffcorn,8901491365703,"INREDIENTS: Cereal Products (67%) (Corn Meal (53%), Rice Meal (14%)), Edible Vegetable Oil (Palmolein), *Seasoning (Sugar, lodised Salt, Maltodextrin, Spices and Condiments, Milk Solids, Cheese, Salt Replacer (Potassium Chloride), Flavour (Natural and Nature Identical Flavouring Substances), Flavour Enhancers (627, 631), Acidity Regulators (296, 330), Emulsifying & Stabilising Agent ((331(iii), 471, 327)), Gram Meal (3.6%), Calcium Carbonate (170(i)), lodised Salt. *As flavouring agent. Contains Onion and Garlic ALLERGEN ADVICE: Contains Soy, Milk, Wheat",536.0,4.5,27.1,6.4,17.33690530092121,13.391677017124442,69.13677952936666
Peanut butter,8901512144805,"Roasted Peanuts (92.3%), Sugar, Hydrogenated Vegetable Fat, Refined Edible Groundnut Oil (TBHQ), lodized Salt Contains Nuts. 20",619.0,9.2,48.0,26.0,10.50238330470168,9.098414610567188,111.10605050522355
Lassi,8901262200189,"Milk solids, water, sugar, stabilizer (440), nature identical and artificial flavouring substances (rose), active culture. Allergen Information: Contains milk.",88.5,14.5,2.1,2.1,0.20989013075968774,11.019874047970086,107.21862835701295
Marie Gold,8901063023901,"REFINED WHEAT FLOUR (MAIDA)(73%), SUGAR, REFINED PALM OIL, INVERT SUGAR SYRUP, MILK SOLIDS, RAISING AGENTS [503(ii) & 500 (ii)], IODIZED SALT, EMULSIFIER(472e), CALCIUM SALT, DOUGH CONDITIONER(223), VITAMINS*, FERROUS SALT AND POTASSIUM IODATE. CONTAINS PERMITTED NATURAL COLOUR (150d) AND ADDED FLAVOURS NATURE IDENTICAL & ARTIFICIAL (MILK & VANILLA) FLAVOURING SUBSTANCES] (Numbers in brackets as per International Numbering System) CONTAINS WHEAT, MILK AND SULPHITE.",445.0,21.9,10.7,8.4,12.062188733689855,13.125116930082818,487.598061021707
Parle-G,8901719120800,"REFINED WHEAT FLOUR (MAIDA) (68%), SUGAR, REFINED PALM OIL, INVERT SUGAR SYRUP* [SUGAR, CITRIC ACID], 10DISED SALT, RAISING AGENTS (503 (ii), 500 (i)], MILK SOLIDS, FLOUR TREATMENT AGENT [1101 (ii)] AND EMULSIFIER OF VEGETABLE ORIGIN [472e] CONTAINS ADDED FLAVOUR (ARTIFICIAL FLAVOURING SUBSTANCES-VANILLA) (D-GLUCOSE, LEVULOSE) CONTAINS: WHEAT, MILK JOONSUMER CARE",382.86,25.5,13.0,6.9,6.684870694567718,10.978939797868732,178.0306327286409
Dark Fantasy Choco Fills,8901725015879,"CHOCO CRÈME (40%) {SUGAR, REFINED PALMOLEIN, REFINED PALM OIL, COCOA SOLIDS, NATURE IDENTICAL FLAVOURING SUBSTANCES (CHOCOLATE) AND ARTIFICIAL FLAVOURING SUBSTANCES (VANILLA)}, REFINED WHEAT FLOUR (MAIDA), HYDROGENATED VEGETABLE OILS, SUGAR, INVERT SYRUP, LIQUID GLUCOSE, RAISING AGENTS [INS 503(ii), INS 500(ii), INS 450(i)], COCOA SOLIDS (0.7%), BUTTER, MILK SOLIDS, IODIZED SALT, *NATURE IDENTICAL FLAVOURING SUBSTANCES (MILK CHOCOLATE), COLOURS (INS 150c, INS 150d), EMULSIFIERS [LECITHIN (FROM SOYABEAN), MONO - AND DI-GLYCERIDES OF FATTY ACIDS (FROM PALM OIL)] AND ARTIFICIAL FLAVOURING SUBSTANCES (MILK, VANILLA). CONTAINS WHEAT, MILK, SOY. MAY CONTAIN NUT, SULPHITE.",513.0,34.4,26.5,5.3,8.695705870978102,6.79134255087409,197.0378113558354
Passendale classic,5410942104158,"pasteurized cow's milk, salt, lactic acid ferments, rennet, natural dye: annatto,",353.0,10.0,29.0,23.0,1.3648111706918704,4.55880144697639,475.92738026645964
masala,8901491503020,"Potato, Edible Vegetable Oil (Palmolein Oil, Rice Bran Oil), &quot;Spices & Condiments (Onion Powder, Chili Powder, Dried Mango Powder, Coriander Seed Powder, Ginger Powder, Garlic Powder, Black Pepper Powder, Spices Extract, Turmeric Powder), lodised Salt, Black Salt, Tomato Powder, Citric Acid (330). Sugar, CONTAINS ADDED FLAVOUR (NATURAL & NATURE IDENTICAL",539.0,2.5,33.1,6.9,0.784331570192846,6.459176545689398,152.8051508180426
PRINGLES ( ORIGINAL ),8886467122392,"Dried Potato (48%), Edible Vegetable Oil (Palm Oil), Corn Flour, Starch, Emulsifier (INS 471), Maltodextrin, Salt, Acidity Regulator (INS 330)",523.0,0.4,27.9,5.0,3.2047709448044865,8.276819903018874,475.92738026645964
West Indies hotn sweet chilli,8901491504782,"Potato, Edible Vegetable Oil (Palmolein, Sunflower Oil), Sugar, Maltodextrin, Iodised Salt, Natural and Nature Identical Flavouring Substances, Spices ,  Condiments, Flavour Enhancers (627 ,  631), Edible Vegetable Oil (Palm, Sunflower, Peanut), Hydrolysed Vegetable Protein, Anticaking Agent (551), Cocoa Solids, Lactose",534.0,6.0,32.0,6.4,7.233467998031024,10.564642193353631,374.6686196765607
KitKat,8901058903164,"Sugar, Milk solids (16.2%),Fractionated vegetable fat,  Hydrogenated vegetable fats,Refined Wheat flour (Maida), Cocoa solids (4.5%), Emulsifier (Soya lecithin), Yeast,Raising agent (500(ii))Artificial (Vanilla)flavouring substance, lodized salt, Flour treatment agent (516), and Nature-Identical flavouring substances Contains Wheat, Milk, Sesame and Soy. May Contains Nut.",589.0,33.2,25.6,6.4,5.499845732300528,6.699970060144198,368.98371251650707
Coconut Water,8904258701707,"COCONUT WATER(100%), BIO PRESERVATIVE (INS 234) CONTAINS NATURALLY OCCURING SUGARS",24.8,4.4,0.18,0.19,5.499845732300528,9.784286262671747,10.058136006316504
Tedhe Medhe,8901725118914,"RICE GRITS, REFINED PALMOLEIN, SEASONING REFINED PALMOLEIN, SPICES AND CONDIMENTS, ONION POWDER, 1ODIZED SALT MALTODEXTRIN, BLACK SALT, FLAVOUR ENHANCER (INS 508), NATURE IDENTICAL FLAVOURING SUBSTANCES, TOMATO POWDER, SUGAR, HYDROLYZED VEGETABLE PROTEIN, NATURAL FLAVOURS AND NATURAL FLAVOURING SUBSTANCES AND GARLIC POWDER (0.1%)), DEGERMED CORN GRITS AND BENGAL GRAM GRITS (3.1%).",546.0,1.7,32.8,5.5,10.913764079275865,1.6830610561964514,491.3876459084551
Maggi 2 Mins Noodles 30 MRP,8901058000276,,384.0,10.0,12.6,8.14,16.3276824262512,4.065008546922558,221.04561253221854
Amul pasteurised butter,8901262010023,,724.0,10.0,80.0,1.0,8.859034625418065,14.204318734397246,193.6669790978897
Hide & Seek,8901719105913,"Refined wheat flour (maida), chocolate 23% (sugar, cocoa solids, cocoa butter, dextrose), sugar, refined palm oil, invert sugar syrup, raising agent, cocoa solids, iodised salts",479.0,32.2,18.0,5.9,2.405794284550081,13.391677017124442,156.3365466575034
Cassonade Saint Louis,2112345678900,,396.0,99.0,13.53,7.3,15.525143184886177,12.750752011761092,204.33700142197648
Amul Taaza,8901262150088,Milk,58.0,4.8,3.0,3.0,0.20989013075968774,10.648319644525921,383.7883783982417
Hide & Seek,8901719117183,,470.0,32.5,18.6,5.9,4.325548302497695,8.78770849788994,220.7579540677684
Good Day Butter Cookies,8901063092617,"REFINED WHEAT FLOUR (MAIDA), SUGAR, REFINED PALM OIL, BUTTER (2%), INVERT SUGAR SYRUP, MILK SOLIDS, RAISING AGENTS (503(ii), 500(ii)], IODISED SALT, EMULSIFIERS [322(i), 471, 472e] AND FLAVOURS [NATURAL, NATURE IDENTICAL & ARTIFICIAL (BUTTER, MILK & VAMILLA) FLAVOURING SUBSTANCES]. (Numbers in brackets as per International Numbering System) CONTAINS WHEAT, MILK AND SOYA.",494.0,22.0,22.0,7.0,3.749749746083333,9.886546943217889,116.85762320996497
Br Marie gold 10,8901063162327,wheat,445.0,21.9,10.7,8.4,10.50238330470168,13.125116930082818,304.32696117574676
refined sunflower oil,8906007280242,"Refined Sunflower Oil. Permitted Antioxidant TBHQ (E-319), Vitamin A and Vitamin D.",900.0,10.0,100.0,7.3,1.861000790833198,1.2254457104379235,284.21135282488734
Mixed Fruit Jam,8901030922787,"SUGAR, MIXED FRUIT PULP BLEND-60% (PAPAYA PULP, PEAR PULP, APPLE JUICE, BANANA PULP, PINEAPPLE JUICE, ORANGE JUICE, MANGO PULP, GRAPE JUICE), ACIDITY REGULATOR-E330, THICKENER-E440, IODISED SALT, VITAMINS & MINERAL, PRESERVATIVE-E202, NATURAL FLAVOURING SUBSTANCES, FOOD COLOUR-E122.",285.3,68.1,0.1,0.3,12.78739367996874,0.8389432724792832,111.10605050522355
Bingo,8901725007102,"POTATO (60.0%), REFINED PALMOLEIN, SEASONING (IODIZED SALT, RED CHILLI POWDER (1.1%), MALTODEXTRIN, *SPICES AND CONDIMENTS, ONION POWDER, REFINED WHEAT FLOUR (MAIDA), NATURE IDENTICAL FLAVOURING SUBSTANCES, BLACK SALT, MILK SOLIDS, NATURAL FLAVOURS AND NATURAL FLAVOURING SUBSTANCES, SUGAR, TOMATO POWDER, HYDROLYZED VEGETABLE PROTEIN, GARLIC POWDER AND FLAVOUR ENHANCER (INS 508)} AND IODIZED SALT. FUSED AS FLAVOURING AGENTS. CONTAINS SOY, MILK, WHEAT",531.0,1.5,33.4,7.1,4.325548302497695,1.9716726360279155,369.8430045516192
Hellman's Real Mayonnaise,8901030898105,"Refined Soybean Oil (Fortified with Vitamin A & D), Water, Sugar, Thickeners-E 1442, E 1450, Natural Vinegar, lodised Salt, Spices & Condiments, Lemon Juice Concentrate, Preservative-E 202, Nature Identical and Natural Flavouring Substances, Sequestrant-E 385.",500.0,4.0,52.6,7.3,12.013303835521027,9.04903877488902,145.54491577591355
Ritter Sport Noir Noisettes Entières,4000417224002,"Sucre, pâte de cacao, _noisettes_, beurre de cacao, beurre concentré (_lait_), émulsifiant : lécithine (de _soja_), arôme naturel.",382.86,37.0,40.0,8.2,11.998209578340592,8.842546972613409,114.61372301638798
Chocominis,8901262070546,"Sugar,Hydrogenated Editble Vegetable Fat,Milk Solids, Coco Solids,Permitted Emulsifiers(E492,E322)",526.0,56.6,29.3,5.3,5.249721633840336,11.64643423735873,310.8576107770604
Ginger Garlic Paste,8901595873258,,11.0,10.0,13.53,0.6,13.28419345864424,3.994820016749884,200.8810364567867
Lays India's magic masala,8901491000789,"Potato, Edible Vegetable Oil (Palmolein Oil, Rice Bran Oil), &quot;Spices & Condiments (Onion Powder, Chilli Powder, Dried Mango Powder, Coriander Seed Powder, Ginger Powder, Garlic Powder, Black Pepper Powder, Spices Extract. Turmeric Powder), lodised Salt, Black Sal Sugar, Tomato Powder, Citric Acid (330).",537.0,2.5,33.1,6.9,8.859034625418065,7.6744967647124245,145.54491577591355
WeikField Coco powder,8901808000785,Cocoa Solids 99.75%,393.0,10.0,11.1,23.2,16.3276824262512,14.228157750471704,348.6260672362391
Hot & sweet tomato chili sauce,8901058895780,"Water, Sugar, Tomato paste (11.9%), Red chilli puree (6.6%), Iodised salt, Acidity regulator, Starch, Mixed Spices, Garlic powder, Thickener, Onion powder and Preservative . May contains Milk & Nut.",400.0,11.111111111111,13.53,1.1111111111111,4.000058962140989,11.019874047970086,384.8836014447482
Little Hearts Classic,8901063019027,"REFINED WHEAT FLOUR (MAIDA), SUGAR (23%), REFINED PALMOLEIN&PALM OIL, RAISING AGENTS [503 (ii) & 500(ii)], MILK SOLIDS, IODISED SALT, YEAST AND EMULSIFIER [322(i)]. (Numbers in brackets as per International Numbering System) CONTAINS WHEAT, MILK AND SOYA.",486.0,24.4,19.5,7.4,14.166461142567579,9.04903877488902,412.07509178155794
Electral,8902346012353,,250.0,62.5,13.53,7.3,19.01921469755733,10.38354895200455,310.91642568659927
5 star chocolate,7622201710606,,444.0,55.5,15.9,3.3,15.903304188763036,3.5328865655670096,145.54491577591355
HERSHEY’S CHOCOLATE SYRUP,8901071706834,"Sugar, water, invert sugar, liquid glucose, cocoa solids (5%), malt extract, thickening agent (415), preservative (202) and salt,",276.5,63.7,0.56,1.27,12.78739367996874,13.322881192212067,263.01949608878306
Chicken noodles,19010588,"Tastemaker: Mixed spices (Dehydrated onion, Dehydrated onion bits, Dried garlic powder (3%), Red chilli flakes (3%), Black pepper powder (2.3%), Dried garlic bits (2%), Red chilli powder (0.9%), Spice extract blend (Capsicum extract, Coriander extract, Cumin extract), Turmeric powder, Nutmeg powder), Sugar, Noodle powder (Refined wheat flour (Maida), Palm oil, Iodised salt, Gluten, Thickeners (508, 412), Acidity Regulators (501(i), 500 (i)), Humectant (451(i))), Iodised salt, Starch, Dehydrated chicken powder (Chicken meat (5.7%), Chicken fat (0.3%), Humectant 420(ii), Iodised salt, Onion, Dehydrated bread, Acidity regulator (330)), Thickener (508), Flavour enhancer (635), Liquid chicken fat (Chicken fat (1.9%), Acidity Regulator (330), Sunflower oil, Antioxidants (307(b), 320)), Caramel salt mix (Iodised salt, Colour (150d), Palm oil), Palm oil, Acidity Regulator (330), Mineral (Ferric pyrophosphate) and Dehydrated kasuri methi leaves. CONTAINS PERMITTED NATURAL COLOUR AND ADDED FLAVOURS (NATURAL FLAVOUR AND NATURE IDENTICAL FLAVOURING SUBSTANCES). May contain Eggs, Milk solids and Soya.",434.0,1.7,15.6,8.5,1.861000790833198,2.145820289609906,194.3133942724275
Tedhe Medhe - Bingo,8901725118938,chili powder extra,546.0,1.7,32.8,5.5,9.175792685919014,10.978939797868732,338.781347222064
Mango slice 600ml,8902080404094,"CREDIENTS: WATER, SUGAR, *CONCENTRATED MANGO PULP & NIPHONSO MANGO PULP (14% MANGO PULP), ACIDITY REGULATOR (330), STABILIZERS (466, 440), FLAVOUR(NATURAL AND NATURE IDENTICAL FLAVOURING SUBSTANCES), PRESERVATIVE/202), COLOUR(110) 14% MANGO PULP IN RECONSTITUTED BEVERAGE",64.0,15.5,13.53,7.3,9.175792685919014,7.444154655210581,69.13677952936666
Good Day - Cashew Cookies,8901063093522,"INGREDIENTS REFINED WHEAT FLOUR (MAIDA), EDIBLE VEGETABLE OIL (PALM), SUGAR, CASHEW NUTS (4.5%), INVERT SYRUP, MILK SOLIDS, BUTTER (96%), RAISING AGENTS (503&5000TH 100ISED SALT AND EMULSIFIERS (322,471,472) CONTAINS ADDED FLAVOURS (NATURE IDENTICAL AND ARTIFICIAL (MILK AND VANILLA) FLAVOURING SUBSTANCES! (Numbers in brackets as per laternational Numbering System) CONTAINS WHEAT, NUTS, MILK AND SOYA.",512.0,22.0,24.0,7.0,15.448279899050318,2.9238337442369144,140.82830396120687
Moong Dal,8904004403725,"Split Pulse Moong (Moong Dal) (77%), Refined Cotton Seed Oil & Edible Common Salt.",476.0,10.0,20.93,21.31,19.739050038350292,12.750752011761092,212.5198283930471
Premium kachi ghani pure mustard oil,8906007280969,Mustard Oil,900.0,10.0,100.0,7.3,3.2047709448044865,3.373263787299812,284.21135282488734
Orbit Chewing Gum,89006610,"BULKING AGENTS (SORBITOL, MALTITOL, MANNITOL), GUM BASE (CONTAINS SOYBEAN LECITHIN), COLOUR [INS 170 (I)], THICKENERS [(INS 414), (INS 1401)), FLAVOURS [NATURAL, NATURE-IDENTICAL AND ARTIFICIAL (MINT)], HUMECTANT [INS 422], SWEETENER [INS 951], ANTICAKING AGENT (INS 553(III)], GLAZING AGENT [INS 903], ANTIOXIDANT (INS 320].",185.0,10.0,1.6,7.3,7.834678064820691,2.24564803640535,277.16719561653315
Potato chips (Spicy Treat flavour)20rs,8901491435109,"Potato, Edible Vegetable Oil (Palmolein), *Seasoning (Sugar, lodised Salt, ~Spices and Condiments, Acidity Regulators (330, 334, 296), Maltodextrin, Edible Starch, Salt Substitute (Potassium Chloride), Milk Solids, Anticaking Agents (551, 470), Flavour Enhancers (631, 627), Color (150d), Flavour (Natural and Nature Identical Flavouring Substances), Modified Starch (1450)). *As flavouring agent. ~Contains Onion ALLERGEN ADVICE: Contains Milk",536.0,2.0,32.4,6.4,18.195476001367762,7.888370865607255,369.7335276636138
Fanta,8901764022913,fanta,56.0,13.7,13.53,7.3,7.834678064820691,8.465431831203553,197.0378113558354
Nutri Choice,8901063142305,biscuit,485.0,14.4,21.0,8.6,14.190644298141304,9.098414610567188,50.90125282528837
Milk Bikis,8901063012530,"REFINED WHEAT FLOUR (WAIDATI, SUGAR REFINED PALM OIL, MILK PRODUCTS (470SWEETENED CONDENSED PARTL MILK&MILK SOLIDST, INVERT SUGAR SYRUP, RAISING AGENTS [503(ii) &-500(ii)), IODISED SALT, EMULSIFIERS [32200) & 4711. E IDENTICAL & ARTIFICIAL (MILK & VANILLA) FLAVOURING SUBSTANCES, CALCIUM SALT, VITAMINS AND POTASSIUM IODATE bers in brackets as per International Numbering System) CONTAINS WHEAT, MILK AND SOYA.",459.0,26.4,13.5,7.4,0.5096314364864687,5.869966118231777,384.8836014447482
Sundrop Peanut Butter Regular,8901512881205,,610.0,9.8,49.0,27.9,2.5285608734110987,10.978939797868732,289.3622176661681
appy fizz,8902579002039,,51.8,12.9,13.53,7.3,3.718316847421302,2.145820289609906,374.6686196765607
Pringles,8886467122415,"Approximate Recommended Dietary Allowance Regulators (INS 296, 330), Flavour Enhancer (INS 635)/E 635, A Emulsifier (INS 471)/E 471, Maltodextrin, Acidity Regulator (INS 33 Contains wheat and milk READY TO EAT SAVOURIES TARY FOOD) OD SUNLIGHT",514.0,2.4,27.4,5.7,7.834678064820691,0.8389432724792832,221.04561253221854
Paneer,8904083300021,Milk Solids & Vinegar,283.0,5.1,22.0,16.1,7.233467998031024,0.8389432724792832,197.0378113558354
Madangle Achari Masti,8901725013684,"RICE GRITS, SEASONING {REFINED PALMOLEIN, SUGAR, SPICES AND CONDIMENTS, IODIZED SALT, NATURE IDENTICAL FLAVOURING SUBSTANCES, HYDROLYZED VEGETABLE PROTEIN AND NATURAL FLAVOURS AND NATURAL FLAVOURING SUBSTANCES), REFINED PALMOLEIN, DEGERMED CORN GRITS AND BENGAL GRAM GRITS. &quot;USED AS FLAVOURING AGENTS.",526.0,6.0,29.5,5.6,18.98282219134133,0.5895647963319056,475.92738026645964
,8901030872693,"Refined Soybean Oil (Fortified with Vitamin A & D), Water, Sugar, Thickeners-E 1442, E 1450, Natural Vinegar, lodised Salt, Spices & Condiments, Lemon Juice Concentrate, Preservative-E 202, Nature Identical and Natural Flavouring Substances, Sequestrant-E 385. May contain traces of Soya. Number of serves per pack: Approx. 53 &quot;Source: Euromonitor, Cooking Ing retail value RSP, (includes Hellmann's a sales), 2022 data. Store in cool, dry & hygienic place away from dire",500.0,10.0,52.7,7.3,6.684870694567718,2.145820289609906,366.14113406659595
Coca cola Original Taste 300ml can,8901764011252,"CARBONATED
WATER, SUGAR, ACIDITY REGULATOR (338), CAFFEINE (8.7 mg/100 g), COLOUR (150d), FLAVOURS (NATURAL FLAVOURING SUBSTANCES).",44.0,10.6,13.53,7.3,3.2042909546904323,9.784286262671747,277.16719561653315
Haldiram moong dal,8904004403732,"Split Pulse Moong (Moong Dal) (77%), Refined Cotton Seed Oil & lodised Salt.",476.0,10.0,20.93,21.31,2.9043920769977767,7.413073488893838,428.727785850292
Dabur Honey,8901207025372,Honey (100%),320.0,80.0,13.53,7.3,12.78739367996874,14.228157750471704,338.781347222064
Amul Lassi 180ml tpk,8901262151696,"Milk solids, water, sugar, stabilizer (440), nature identical and artificial flavouring substances (rose), active culture. Allergen Information: Contains milk.",87.0,14.0,2.0,2.0,1.5734885695083982,14.228157750471704,212.91345024075804
Hershey's syrup,8901071211307,,276.5,63.7,0.56,1.27,18.98282219134133,14.320899426784,475.92738026645964
Amul Fresh Cream,8901262151863,milk,247.0,3.5,25.0,2.0,15.72500163172097,9.9390038746605,338.781347222064
Jimjam,8901063029279,"REFINED WHEAT FLOUR (MAIDA), SUGAR (24%), REFINED PALM OIL & INTERESTERIFIED VEGETABLE FAT, INVERT SUGAR SYRUP, DEXTROSE, MILK PRODUCTS (MILK SOLIDS & SWEETENED CONDENSED MILK), EDIBLE MAIZE STARCH, MALTODEXTRIN, FRUIT PRODUCTS (0.7%) (APPLE JUICE CONCENTRATE, BANANA POWDER & PLUM JUICE CONCENTRATE), IODISED SALT, EMULSIFIERS [322(i)& 471), RAISING AGENTS (503(ii) & 500(ii)], NATURE IDENTICAL AND ARTIFICIAL (MIXED FRUIT, VANILLA & BUTTER) FLAVOURING SUBSTANCES, ACIDITY REGULATORS [330 & 331 (iii)], GELLING AGENT (440) AND COLOUR (122)",483.0,33.5,19.0,5.0,2.4799254941722038,1.5107467585214465,304.32696117574676
